"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","CROPYIELD","RICE","THND_TONNE","A","2007",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2008",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2009",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2010",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2011",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2012",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2013",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2014",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2015",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2016",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2017",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2018",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2019",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2020",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2021",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2022",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2023",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2024",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2025",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2026",0.0001,
"CHE","CROPYIELD","RICE","THND_TONNE","A","2027",0.0001,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1990",24244,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1991",23152,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1992",24284,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1993",24666,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1994",22190,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1995",23909,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1996",25721,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1997",26056,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1998",26101,
"RUS","CROPYIELD","WHEAT","THND_HA","A","1999",23022,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2000",23204,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2001",23765,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2002",25662,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2003",22130,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2004",24003,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2005",25342,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2006",23593,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2007",24382,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2008",26633,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2009",28698,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2010",26613,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2011",25679,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2012",25688,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2013",23359.1,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2014",23884.55,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2015",25851.8,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2016",27348.72,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2017",27648.839556004,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2018",27663.535970038,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2019",27758.290638163,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2020",27923.04713922,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2021",28112.877490254,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2022",28317.608514751,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2023",28443.708612658,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2024",28508.968837572,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2025",28521.578710029,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2026",28536.821198468,
"RUS","CROPYIELD","WHEAT","THND_HA","A","2027",28565.969341917,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1990",207460.702843594,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1991",205417.714178892,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1992",205832.820135734,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1993",208233.546663917,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1994",209197.657892388,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1995",211702.446109812,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1996",222362.569267267,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1997",226645.442847727,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1998",228145.712323336,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","1999",233818.001655848,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2000",221854.452921614,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2001",222378.959391924,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2002",198934.735790939,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2003",205930.741567424,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2004",214935.413369978,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2005",224961.132929048,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2006",226263.14619873,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2007",232293.161023485,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2008",239334.309432991,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2009",231916.68713999,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2010",238715.513880602,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2011",252948.612242044,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2012",253732.927845861,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2013",255094.157007185,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2014",256230.555998487,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2015",256616.333914707,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2016",260289.473248425,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2017",261688.295021875,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2018",260880.561456833,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2019",264001.584350025,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2020",266177.00589333,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2021",268066.982348965,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2022",270347.121636757,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2023",272613.863884259,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2024",275021.372933757,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2025",277465.659434558,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2026",279853.615675722,
"BRICS","CROPYIELD","RICE","THND_TONNE","A","2027",282232.693194195,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1990",0.8891,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1991",0.5511,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1992",0.5521,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1993",1.4831,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1994",2.1561,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1995",10.2621,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1996",10.9231,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1997",7.4331,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1998",4.7811,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","1999",5.6261,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2000",2.3391,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2001",2.8411,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2002",5.8341,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2003",10.0111,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2004",12.6231,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2005",7.6781,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2006",5.8101,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2007",7.3511,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2008",10.3591,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2009",18.7821,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2010",39.1161,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2011",43.6771,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2012",37.0141,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2013",19.0611,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2014",23.4091,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2015",26.4331,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2016",38.7051,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2017",39.65340295,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2018",39.998438121,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2019",40.978929073,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2020",42.008257172,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2021",43.080853798,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2022",44.169411529,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2023",45.229362837,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2024",46.261177052,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2025",47.271917596,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2026",48.303056708,
"KOR","CROPYIELD","WHEAT","THND_TONNE","A","2027",49.359805765,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1990",1215.070070282,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1991",1241.690063961,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1992",1298.180198978,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1993",1357.080103487,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1994",1379.010109766,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1995",1372.550148828,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1996",1438.610085352,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1997",1368.240090234,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1998",1256.790139063,
"MYS","CROPYIELD","RICE","THND_TONNE","A","1999",1316.920143945,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2000",1384.020119531,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2001",1354.41013418,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2002",1420.610085352,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2003",1460.180188183,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2004",1463.670143945,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2005",1490.210096101,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2006",1407.330056055,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2007",1530.920143945,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2008",1515.800204636,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2009",1620.850148654,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2010",1588.070107847,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2011",1660.870125232,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2012",1675.050148828,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2013",1676.970078803,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2014",1834.830056055,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2015",1765.540139063,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2016",1764.260109766,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2017",1829.310158594,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2018",1913.711188505,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2019",1952.326858529,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2020",1981.263874552,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2021",2003.124207503,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2022",2022.233634281,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2023",2042.175924479,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2024",2064.304183046,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2025",2088.157542635,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2026",2112.051499644,
"MYS","CROPYIELD","RICE","THND_TONNE","A","2027",2135.229168027,
"MEX","CROPYIELD","RICE","THND_HA","A","1990",75,
"MEX","CROPYIELD","RICE","THND_HA","A","1991",70,
"MEX","CROPYIELD","RICE","THND_HA","A","1992",70,
"MEX","CROPYIELD","RICE","THND_HA","A","1993",58.939,
"MEX","CROPYIELD","RICE","THND_HA","A","1994",87.796,
"MEX","CROPYIELD","RICE","THND_HA","A","1995",78.439,
"MEX","CROPYIELD","RICE","THND_HA","A","1996",86.778,
"MEX","CROPYIELD","RICE","THND_HA","A","1997",113.492,
"MEX","CROPYIELD","RICE","THND_HA","A","1998",101.5602,
"MEX","CROPYIELD","RICE","THND_HA","A","1999",79.7,
"MEX","CROPYIELD","RICE","THND_HA","A","2000",84.1,
"MEX","CROPYIELD","RICE","THND_HA","A","2001",53.23172,
"MEX","CROPYIELD","RICE","THND_HA","A","2002",50.45724,
"MEX","CROPYIELD","RICE","THND_HA","A","2003",60.04366,
"MEX","CROPYIELD","RICE","THND_HA","A","2004",62.38988,
"MEX","CROPYIELD","RICE","THND_HA","A","2005",57.47922,
"MEX","CROPYIELD","RICE","THND_HA","A","2006",70.46963,
"MEX","CROPYIELD","RICE","THND_HA","A","2007",70.94872,
"MEX","CROPYIELD","RICE","THND_HA","A","2008",50.28569,
"MEX","CROPYIELD","RICE","THND_HA","A","2009",54.23043,
"MEX","CROPYIELD","RICE","THND_HA","A","2010",41.74779,
"MEX","CROPYIELD","RICE","THND_HA","A","2011",34.03744,
"MEX","CROPYIELD","RICE","THND_HA","A","2012",31.79526,
"MEX","CROPYIELD","RICE","THND_HA","A","2013",34.84513,
"MEX","CROPYIELD","RICE","THND_HA","A","2014",35.50913,
"MEX","CROPYIELD","RICE","THND_HA","A","2015",45.21997,
"MEX","CROPYIELD","RICE","THND_HA","A","2016",40.1565,
"MEX","CROPYIELD","RICE","THND_HA","A","2017",40.11029,
"MEX","CROPYIELD","RICE","THND_HA","A","2018",39.380137792,
"MEX","CROPYIELD","RICE","THND_HA","A","2019",38.632320515,
"MEX","CROPYIELD","RICE","THND_HA","A","2020",37.816138804,
"MEX","CROPYIELD","RICE","THND_HA","A","2021",36.904119296,
"MEX","CROPYIELD","RICE","THND_HA","A","2022",36.082722025,
"MEX","CROPYIELD","RICE","THND_HA","A","2023",35.354017422,
"MEX","CROPYIELD","RICE","THND_HA","A","2024",34.666165626,
"MEX","CROPYIELD","RICE","THND_HA","A","2025",33.93178092,
"MEX","CROPYIELD","RICE","THND_HA","A","2026",33.153029422,
"MEX","CROPYIELD","RICE","THND_HA","A","2027",32.351994204,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1990",127231.1016625,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1991",123522.336060369,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1992",125698.4922875,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1993",120837.359475,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1994",119986.30517022,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1995",126882.555545888,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1996",133646.234840319,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1997",137503.469581125,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1998",136117.734475,
"CHN","CROPYIELD","RICE","THND_TONNE","A","1999",135964.28135,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2000",128716.9766625,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2001",121642.9766625,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2002",119559.906502152,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2003",110048.680030761,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2004",122675.96885,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2005",123704.1485375,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2006",124476.828225,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2007",127433.2891625,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2008",131449.453986848,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2009",133646.234475,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2010",134096.28135,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2011",137685.689134188,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2012",139901.65635,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2013",139474.21885,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2014",141457.296975,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2015",142634.125478986,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2016",141846.3751,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2017",142863.59385,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2018",140780.7223854,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2019",141749.800684048,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2020",142061.173951976,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2021",142220.180191262,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2022",142697.70497976,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2023",143047.629249801,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2024",143416.463667263,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2025",143823.817505139,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2026",144187.853348121,
"CHN","CROPYIELD","RICE","THND_TONNE","A","2027",144539.723099603,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1990",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1991",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1992",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1993",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1994",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1995",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1996",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1997",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1998",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","1999",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2000",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2001",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2002",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2003",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2004",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2005",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2006",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2007",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2008",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2009",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2010",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2011",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2012",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2013",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2014",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2015",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2016",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2017",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2018",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2019",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2020",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2021",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2022",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2023",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2024",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2025",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2026",0.0001,
"CAN","CROPYIELD","RICE","THND_TONNE","A","2027",0.0001,
"BRA","CROPYIELD","RICE","THND_HA","A","1990",4180,
"BRA","CROPYIELD","RICE","THND_HA","A","1991",4232,
"BRA","CROPYIELD","RICE","THND_HA","A","1992",4614,
"BRA","CROPYIELD","RICE","THND_HA","A","1993",4385,
"BRA","CROPYIELD","RICE","THND_HA","A","1994",4391,
"BRA","CROPYIELD","RICE","THND_HA","A","1995",4268,
"BRA","CROPYIELD","RICE","THND_HA","A","1996",3863,
"BRA","CROPYIELD","RICE","THND_HA","A","1997",3494,
"BRA","CROPYIELD","RICE","THND_HA","A","1998",3249,
"BRA","CROPYIELD","RICE","THND_HA","A","1999",3845.199951172,
"BRA","CROPYIELD","RICE","THND_HA","A","2000",3677.600097656,
"BRA","CROPYIELD","RICE","THND_HA","A","2001",3250.300048828,
"BRA","CROPYIELD","RICE","THND_HA","A","2002",3219.600097656,
"BRA","CROPYIELD","RICE","THND_HA","A","2003",3186.100097656,
"BRA","CROPYIELD","RICE","THND_HA","A","2004",3654.399902344,
"BRA","CROPYIELD","RICE","THND_HA","A","2005",3916.300048828,
"BRA","CROPYIELD","RICE","THND_HA","A","2006",3017.800048828,
"BRA","CROPYIELD","RICE","THND_HA","A","2007",2967.399902344,
"BRA","CROPYIELD","RICE","THND_HA","A","2008",2875,
"BRA","CROPYIELD","RICE","THND_HA","A","2009",2909,
"BRA","CROPYIELD","RICE","THND_HA","A","2010",2764.800048828,
"BRA","CROPYIELD","RICE","THND_HA","A","2011",2820.300048828,
"BRA","CROPYIELD","RICE","THND_HA","A","2012",2426.699951172,
"BRA","CROPYIELD","RICE","THND_HA","A","2013",2399.600097656,
"BRA","CROPYIELD","RICE","THND_HA","A","2014",2372.899902344,
"BRA","CROPYIELD","RICE","THND_HA","A","2015",2295.100097656,
"BRA","CROPYIELD","RICE","THND_HA","A","2016",2008,
"BRA","CROPYIELD","RICE","THND_HA","A","2017",1980.900024414,
"BRA","CROPYIELD","RICE","THND_HA","A","2018",1999.999988344,
"BRA","CROPYIELD","RICE","THND_HA","A","2019",1988.650096994,
"BRA","CROPYIELD","RICE","THND_HA","A","2020",1974.011000295,
"BRA","CROPYIELD","RICE","THND_HA","A","2021",1954.07898661,
"BRA","CROPYIELD","RICE","THND_HA","A","2022",1940.739927761,
"BRA","CROPYIELD","RICE","THND_HA","A","2023",1932.324914569,
"BRA","CROPYIELD","RICE","THND_HA","A","2024",1925.350111058,
"BRA","CROPYIELD","RICE","THND_HA","A","2025",1914.764714266,
"BRA","CROPYIELD","RICE","THND_HA","A","2026",1901.946711981,
"BRA","CROPYIELD","RICE","THND_HA","A","2027",1888.106612564,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1990",0.0001,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1991",0.0001,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1992",0.0001,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1993",0.0001,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1994",116042.274850351,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1995",119900.689704392,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1996",124978.31630361,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1997",127373.857475322,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1998",135657.952989718,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","1999",124232.162502737,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2000",132760.436381076,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2001",126901.893548924,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2002",134211.872900476,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2003",111947.295483949,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2004",149861.074419458,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2005",135772.513832993,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2006",127304.559770671,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2007",120808.734922414,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2008",151394.9301,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2009",139610.020099999,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2010",137252.990099997,
"EU28","CROPYIELD","WHEAT","THND_TONNE","A","2011",139725.100099988,
